635,"Sie bekommt zwei mal so viele Geschenke wie ich, weil ihre Eltern geschieden sind.",She gets twice as many gifts as I do because her parents are divorced.,[sound:DE1K_scheiden_sentence.mp3]
636,"Moin, Chef. Alles gut?","Morning, boss. It's all ok?",[sound:DE1K_moin_sentence.mp3]
637,Der neue Chef hat keinen guten Eindruck gemacht.,The new boss didn't make a good impression.,[sound:DE1K_eindruck_sentence.mp3]
638,Sie hat eine fremde Stimme aus der Ferne gehört.,She heard a foreign voice from a distance.,[sound:DE1K_stimmen_sentence.mp3]
639,"Das Gefühl, wenn man zum ersten Mal einen ganzen Satz in seiner Zielsprache versteht, ist so toll!",The feeling when you first understand a whole sentence in your target language is so great!,[sound:DE1K_gefühl_sentence.mp3]
640,Ich verstehe nicht was der Satz bedeutet.,I don't understand what the sentence means.,[sound:DE1K_bedeuten_sentence.mp3]
641,"Ich mache mir richtig viel Mühe, diese Sätze zu schreiben.",I really put a lot of effort into writing these sentences.,[sound:DE1K_mühe_sentence.mp3]
642,"Es ist ganz einfach, einen deutschen Satz zu bilden.",It is very easy to form a German sentence.,[sound:DE1K_bilden_sentence.mp3]
643,Ich hab ganz dolle Bauchschmerzen.,My stomach hurts so bad.,[sound:DE1K_doll_sentence.mp3]
644,Die Prüfungsfragen waren etwas zu schwierig für die Schüler.,The exam questions were a little too difficult for the students.,[sound:DE1K_schwierig_sentence.mp3]
645,"Diese Rose riecht so gut! Hier, riech auch mal.","This rose smells so good! Here, smell too.",[sound:DE1K_riechen_sentence.mp3]
646,"Ich habe ihn nicht gehauen, er hat sich selbst verletzt!","I didn't hit him, he hurt himself!",[sound:DE1K_hauen_sentence.mp3]
647,Mein Bein tat mir so verdammt weh. Deswegen bin ich zum Arzt gegangen.,My leg hurt so damn much. That's why I went to the doctor.,[sound:DE1K_weh_sentence.mp3]
648,"Wir können heute nicht surfen gehen, die Wellen sind zu gefährlich.","We can't go surfing today, the waves are too dangerous.",[sound:DE1K_welle_sentence.mp3]
649,Meine Zahnbürste habe ich seit vorgestern nicht mehr gesehen.,I haven't seen my toothbrush since the day before yesterday.,[sound:DE1K_seit_sentence.mp3]
650,"Apropos Bananen, ich habe neulich ein tolles Rezept gefunden!","Speaking of bananas, I recently found a great recipe!",[sound:DE1K_apropos_sentence.mp3]
651,Er verdient weniger Geld als seine Freundin.,He earns less money than his girlfriend.,[sound:DE1K_verdienen_sentence.mp3]
652,In wenigen Minuten werden wir unser Ziel erreichen.,In a few minutes we will reach our destination.,[sound:DE1K_erreichen_sentence.mp3]
653,Ich bereite die Zutaten für den Kuchen vor.,I prepare the ingredients for the cake.,[sound:DE1K_bereiten_sentence.mp3]
654,"Der Kuchen ist sehr trocken, er könnte ein wenig Sahne gebrauchen.","The cake is very dry, it could use a little cream.",[sound:DE1K_gebrauchen_sentence.mp3]
655,Maja lädt alle ihre Freunde zum Kaffee und Kuchen ein.,Maja invites all of her friends to coffee and cake.,[sound:DE1K_einladen_sentence.mp3]
656,"Schau mal, ich habe dir einen Schokokuchen gebacken!","Look, I baked a chocolate cake!",[sound:DE1K_backen_sentence.mp3]
657,Schließlich wird die Sahne auf den Kuchen verteilt.,"Finally, the cream was spread on the cake.",[sound:DE1K_verteilen_sentence.mp3]
658,"Das war kein Zucker, sondern Salz! Jetzt habe ich den Kuchen versaut!","That wasn't sugar, but salt! Now I messed up the cake!",[sound:DE1K_versauen_sentence.mp3]
659,"Ihr hat der Klang der Sprache so gut gefallen, dass sie sich alleine deswegen dafür entschieden hat.",She liked the sound of the language so much that she chose it for that reason alone.,[sound:DE1K_klang_sentence.mp3]
660,"Du bist der Grund dafür, dass wir alle zuhause bleiben müssen.",You are the reason why we all have to stay at home.,[sound:DE1K_grund_sentence.mp3]
661,"Der Löwe im Zoo brüllt nicht mehr, dafür ist er zu müde.","The lion in the zoo no longer roars, he is too tired for that.",[sound:DE1K_brüllen_sentence.mp3]
662,"Das ist ein gutes Zeichen dafür, dass mein Deutsch immer besser wird.",That's is a good sign that my German is getting better and better.,[sound:DE1K_zeichen_sentence.mp3]
663,"Haben Sie einen Beweis dafür, dass Sie das schon bezahlt haben?",Do you have proof that you have already paid for it?,[sound:DE1K_beweis_sentence.mp3]
664,Morgen fliege ich zurück in die Schweiz.,"Tomorrow, I will fly back to Switzerland.",[sound:DE1K_zurück_sentence.mp3]
665,"Er hat den Vertrag unterschrieben, ohne ihn zu lesen.",He signed the contract without reading it.,[sound:DE1K_unterschreiben_sentence.mp3]
666,"Das weiß ich nicht, deshalb suche ich eine Antwort.","I don't know, so I'm looking for an answer.",[sound:DE1K_deshalb_sentence.mp3]
667,Irgendetwas stimmt nicht mit ihm.,Something is wrong with him.,[sound:DE1K_irgendwas_sentence.mp3]
668,"Sie wissen nicht zufällig, was der Name bedeutet?",You don't happen to know what the name means?,[sound:DE1K_zufällig_sentence.mp3]
669,Diese Grammatikregeln finden Deutschlerner manchmal schwierig.,German learners sometimes find these grammar rules difficult.,[sound:DE1K_manchmal_sentence.mp3]
670,Frisch gewaschene Haare riechen immer gut.,Freshly washed hair always smells good.,[sound:DE1K_frisch_sentence.mp3]
671,"Du hörst mir nicht mal zu, wenn ich mit dir rede.",You don't even listen to me when I talk to you.,[sound:DE1K_zuhören_sentence.mp3]
672,"Ich hab mir gestern den Kopf gestoßen, und er tut immer noch weh.",I bumped my head yesterday and it still hurts.,[sound:DE1K_kopf_sentence.mp3]
673,"Meine Zähne tun immer weh, wenn ich was kaltes esse.",My teeth always hurt when I eat something cold.,[sound:DE1K_zahn_sentence.mp3]
674,"Ich warte schon seit einer Dreiviertelstunde auf den Bus, aber er kommt immer noch nicht!","I've been waiting for the bus for three quarters of an hour, but it still hasn't come!",[sound:DE1K_warten_sentence.mp3]
675,"Sie wohnt schon seit drei Jahren in Deutschland, kann aber immer noch kein Deutsch.","She has been living in Germany for three years, but still cannot speak German.",[sound:DE1K_wohnen_sentence.mp3]
676,"Seit unserem letzten Date hat er sich nicht mehr gemeldet, vielleicht war ich ihm zu langweilig.","He hasn't contacted me since our last date, maybe I was too boring for him.",[sound:DE1K_melden_sentence.mp3]
677,Ich muss seit Tagen so viel husten. Es geht einfach nicht weg!,I've had this cough for days. It just does not go away!,[sound:DE1K_husten_sentence.mp3]
678,"Ich bin mir nicht ganz sicher, was er für einen Beruf hat, aber er verdient sehr viel Geld.","I'm not quite sure what he does for a job, but he makes a lot of money.",[sound:DE1K_beruf_sentence.mp3]
679,Ich bereite mich mit großer Freude auf das neue Schuljahr vor.,I am preparing for the new school year with great pleasure.,[sound:DE1K_freude_sentence.mp3]
680,Welche Freunde hast du denn eingeladen?,What friends did you invite?,[sound:DE1K_welch_sentence.mp3]
681,Habt ihr den Bürgermeister zur Feier eingeladen?,Did you invite the mayor to the celebration?,[sound:DE1K_bürgermeister_sentence.mp3]
682,Der Griff von meiner Bratpfanne ist im Backofen geschmolzen.,The handle of my frying pan has melted in the oven.,[sound:DE1K_griff_sentence.mp3]
683,Ich nutze die Gelegenheit und backe einen Kuchen.,I take the opportunity and bake a cake.,[sound:DE1K_gelegenheit_sentence.mp3]
684,"Es gibt keinen Grund, neidisch zu sein.",There is no reason to be jealous.,[sound:DE1K_neidisch_sentence.mp3]
685,"Ich gehe nie mehr zurück, das ist Vergangenheit!","I'll never go back, that's in the past!",[sound:DE1K_vergangenheit_sentence.mp3]
686,"Diese Sprache werde ich niemals aufgeben, egal wie schwer ich die Grammatik manchmal finde.","I will never give up this language, no matter how difficult I can find the grammar.",[sound:DE1K_niemals_sentence.mp3]
687,"Du weißt doch, das Zucker deine Zähne zerstört?",You know that sugar destroys your teeth?,[sound:DE1K_zerstören_sentence.mp3]
688,"Ich warte schon eine halbe Stunde auf dich, wann bist du endlich fertig?","I've been waiting for you for half an hour, when are you finally done?",[sound:DE1K_endlich_sentence.mp3]
689,Wir warten schon seit über einem Monat auf eine Antwort von der Fluggesellschaft.,We have been waiting for an answer from the airline for over a month.,[sound:DE1K_monat_sentence.mp3]
690,Ich werde noch wahnsinnig. Wie lange muss ich denn noch warten?,I'm going crazy. How long do I have to wait?,[sound:DE1K_wahnsinnig_sentence.mp3]
691,Wo bleibt nur mein Bus? Ich warte schon ewig.,Where is my bus? I've been waiting forever.,[sound:DE1K_ewig_sentence.mp3]
692,"Wir haben gespannt auf die Kekse gewartet, aber sie sind jetzt verbrannt.","We've been waiting anxiously for the cookies, but they're burned now.",[sound:DE1K_verbrennen_sentence.mp3]
693,"Ich würde dich gerne besuchen, aber du wohnst viel zu weit weg.","I would like to visit you, but you live far too far away.",[sound:DE1K_besuchen_sentence.mp3]
694,Mein Onkel wohnt in der Nähe von einer Eisdiele.,My uncle lives near an ice cream parlor.,[sound:DE1K_nähe_sentence.mp3]
695,Wie viele Ausländer wohnen in Berlin?,How many foreigners live in Berlin?,[sound:DE1K_ausländer_sentence.mp3]
696,Welches Thema hat das Buch?,What topic is the book about?,[sound:DE1K_thema_sentence.mp3]
697,Für welche Farbe hast du dich entschieden?,What color did you choose?,[sound:DE1K_farbe_sentence.mp3]
698,In welchem Zustand befinden sich die Bücher?,What condition are the books in?,[sound:DE1K_zustand_sentence.mp3]
699,Welche Mahlzeit ist die Wichtigste des Tages?,Which meal is the most important of the day?,[sound:DE1K_mahlzeit_sentence.mp3]
700,Welches Gericht möchtet ihr am liebsten probieren?,Which dish would you like to try?,[sound:DE1K_gericht_sentence.mp3]
701,Hat jemand einen Vorschlag welchen Film wir gucken sollen?,Does anyone have a suggestion of which movie to watch?,[sound:DE1K_vorschlag_sentence.mp3]
702,"Wenn du dir eine Käsesorte aussuchen müsstest, welche würdest du nehmen und warum?","If you had to choose a type of cheese, which would you choose and why?",[sound:DE1K_aussuchen_sentence.mp3]
703,Welche Folgen hat der Klimawandel für unsere Gesellschaft?,What are the consequences of climate change for our society?,[sound:DE1K_folge_sentence.mp3]
704,Steh niemals zwischen mir und meinem Kaffee!,Never stand between me and my coffee!,[sound:DE1K_zwischen_sentence.mp3]
705,Die Eule würde mich niemals schießen... oder?,The owl would never shoot me ... right?,[sound:DE1K_schießen_sentence.mp3]
706,Unser Gemüsebeet ist durch den Sturm zerstört worden.,Our vegetable patch has been destroyed by the storm.,[sound:DE1K_durch_sentence.mp3]
707,Du hast Mutters Vase zerstört. Wir müssen verschwinden!,You broke Mother's vase. We have to get out of here!,[sound:DE1K_verschwinden_sentence.mp3]
708,"Ich bin so froh, endlich einen neuen Job bekommen zu haben.",I'm so happy to have finally got a new job.,[sound:DE1K_froh_sentence.mp3]
709,"Wie lange dauert es noch, bis ich Deutsch endlich verstehen kann?",How long does it take before I can finally understand German?,[sound:DE1K_dauern_sentence.mp3]
710,Können wir jetzt endlich mit diesem Quatsch hier aufhören?,Can we finally stop here with this nonsense?,[sound:DE1K_aufhören_sentence.mp3]
711,Saskia freute sich. Endlich war sie schwanger.,Saskia was happy. She was finally pregnant.,[sound:DE1K_schwanger_sentence.mp3]
712,Das Geheimnis wird heute Abend endlich gelüftet.,The secret will finally be revealed this evening.,[sound:DE1K_geheimnis_sentence.mp3]
713,Endlich können wir wieder in den Urlaub fahren!,"Finally, we can go on vacation again!",[sound:DE1K_urlaub_sentence.mp3]
714,Endlich wächst meine Tomatenpflanze wieder.,"Finally, my tomato plant is growing again.",[sound:DE1K_wachsen_sentence.mp3]
715,"Juhu, ich hab endlich Feierabend!","Yay, I'm finally off work!",[sound:DE1K_feierabend_sentence.mp3]
716,"Wach endlich auf, wir müssen uns heute Morgen beeilen!","Wake up already, we have to hurry up this morning!",[sound:DE1K_aufwachen_sentence.mp3]
717,Ich bin endlich aus dem Krankenhaus entlassen worden.,I was finally released from the hospital.,[sound:DE1K_entlassen_sentence.mp3]
718,"Jetzt, wo ich meinen Job gekündigt habe, habe ich endlich mehr Zeit, um Deutsch zu lernen.","Now that I quit my job, I finally have more time to learn German.",[sound:DE1K_kündigen_sentence.mp3]
719,Die Reisebeschränkungen werden endlich wieder gelockert.,The travel restrictions are finally loosened again.,[sound:DE1K_lockern_sentence.mp3]
720,Morgen kommen wir endlich in Wien an.,Tomorrow we will finally arrive in Vienna.,[sound:DE1K_ankommen_sentence.mp3]
721,"Ich räume alle sechs Monate meinen Kleiderschrank aus, denn ein bisschen Ordnung muss sein.","I clean out my closet every six months, because a little order must be.",[sound:DE1K_ordnung_sentence.mp3]
722,"Wenn du mich mal besuchen kommst, kann ich dir das ganze Haus zeigen.","If you come to visit me, I can show you the whole house.",[sound:DE1K_zeigen_sentence.mp3]
723,Frühstück ist die wichtigste Mahlzeit des Tages.,Breakfast is the most important meal of the day.,[sound:DE1K_frühstück_sentence.mp3]
724,Wollen wir vielleicht noch ein Gericht bestellen?,Maybe we want to order a dish?,[sound:DE1K_bestellen_sentence.mp3]
725,Er hat meinen Vorschlag als Angriff gesehen.,He saw my proposal as an attack.,[sound:DE1K_angriff_sentence.mp3]
726,Er hat sich denselben Film ausgesucht wie beim letzten Mal.,He chose the same film as last time.,[sound:DE1K_derselbe_sentence.mp3]
727,Ich mache die Matheaufgaben und dann seh ich mir eine Folge an.,I'll do the math work and then watch an episode.,[sound:DE1K_ansehen_sentence.mp3]
728,Unsere Mannschaft hat dieses Jahr noch kein einziges Tor geschossen.,Our team has not scored a single goal this year.,[sound:DE1K_tor_sentence.mp3]
729,"Sprachunterricht finde ich blöd, ich lerne lieber durch Immersion.","I think language lessons are stupid, I prefer to learn through immersion.",[sound:DE1K_blöd_sentence.mp3]
730,Dein Fortschritt wird nur durch deine eigene Engstirnigkeit verhindert.,Your progress is only prevented by your own narrow-mindedness.,[sound:DE1K_verhindern_sentence.mp3]
731,Ohne den Eingriff durch den Arzt wäre er gestorben.,"Without the doctor's intervention, he would have died.",[sound:DE1K_eingriff_sentence.mp3]
732,Können Sie bitte aufhören mich so zu nötigen?,Can you please stop coercing me like this?,[sound:DE1K_nötigen_sentence.mp3]
733,Der Regen hat aufgehört.,The rain has stopped.,[sound:DE1K_regen_sentence.mp3]
734,Er hat mir ein Geheimnis ins Ohr geflüstert.,He whispered a secret in my ear.,[sound:DE1K_ohr_sentence.mp3]
735,Ich hoffe du hattest einen schönen Urlaub.,I hope you had a great holiday.,[sound:DE1K_hoffen_sentence.mp3]
736,Bist du heil angekommen?,Did you arrive safely?,[sound:DE1K_heil_sentence.mp3]
737,Das ist vollkommen in Ordnung.,That is perfectly fine.,[sound:DE1K_vollkommen_sentence.mp3]
738,"Du kannst mir folgen, ich zeige dir den Weg.","You can follow me, I'll show you the way.",[sound:DE1K_folgen_sentence.mp3]
739,"Die wissenschaftliche Forschung zeigt, dass wir auch ohne Fleisch überleben können.",Scientific research shows that we can survive without meat.,[sound:DE1K_forschung_sentence.mp3]
740,"Oma isst immer Haferbrei zum Frühstück, wie langweilig.","Grandma always eats oats for breakfast, how boring.",[sound:DE1K_oma_sentence.mp3]
741,"Ich esse selten Frühstück, ich kann höchstens einen Kaffee vertragen.","I rarely eat breakfast, at most I can tolerate a coffee.",[sound:DE1K_selten_sentence.mp3]
742,"Wenn ihr euch nicht einigen könnt, werden wir einfach gar keine Pizza bestellen.","If you can't agree, we will simply not order pizza at all.",[sound:DE1K_einigen_sentence.mp3]
743,Sie trägt immer dieselbe gelbe Jacke.,She always wears the same yellow jacket.,[sound:DE1K_tragen_sentence.mp3]
744,Wir waren auf derselben Universität? Erkennst du mich noch?,We went to the same university? Do you still recognize me?,[sound:DE1K_erkennen_sentence.mp3]
745,"Ich spiele seit vier Jahren Fußball, habe aber immer noch kein Tor geschossen.","I have been playing football for four years, but I still haven't scored a goal.",[sound:DE1K_spielen_sentence.mp3]
746,"Meine Eltern sind verrückt, die lassen mich wegen dem Regen nicht ins Kino.","My parents are crazy, they didn't let me go to the movies because of the rain.",[sound:DE1K_verrückt_sentence.mp3]
747,"Ich vermisse dich so sehr, ich hoffe, wir können uns bald wiedersehen.","I miss you so much, I hope we can see each other again soon.",[sound:DE1K_bald_sentence.mp3]
748,"Oma kommt heute zu Besuch, zieh dir bitte was schönes an.","Grandma is coming to visit today, please put on something nice.",[sound:DE1K_besuch_sentence.mp3]
749,"Meine Oma verwendet viele Sprüche, die ich gar nicht verstehe.",My grandma uses many sayings that I don't understand at all.,[sound:DE1K_spruch_sentence.mp3]
750,"Ich brauche Hilfe, das Sofa ist viel zu schwer, um es alleine zu tragen.","I need help, the sofa is way too heavy to carry by myself.",[sound:DE1K_hilfe_sentence.mp3]
751,Diesen Stoff solltest du nicht auf der bloßen Haut tragen.,You shouldn't wear this fabric on bare skin.,[sound:DE1K_bloß_sentence.mp3]
752,Am liebsten trägt Tim schwarze Schuhe. Die findet er am besten.,Tim prefers to wear black shoes. He thinks they are the best.,[sound:DE1K_schwarz_sentence.mp3]
753,"Er trägt Socken in Sandalen, wie peinlich!",He wears socks with sandals. How embarrassing!,[sound:DE1K_peinlich_sentence.mp3]
754,Wer trägt die Verantwortung für den Schaden?,Who is responsible for the damage?,[sound:DE1K_verantwortung_sentence.mp3]
755,Was ist gestern in der Schule geschehen? Habe ich die Prüfung verpasst?,What happened at school yesterday? Did I miss the exam?,[sound:DE1K_geschehen_sentence.mp3]
756,"Sie steht auf ihn, weil er eine Brille trägt.",She has a crush on him because he wears glasses.,[sound:DE1K_brille_sentence.mp3]
757,"Ich hätte dich fast nicht erkannt, hast du dir die Haare schneiden lassen?","I almost didn't recognize you, did you get your hair cut?",[sound:DE1K_fast_sentence.mp3]
758,Können die Affen den Unterschied zwischen Mandarinen und Orangen erkennen?,Can the monkeys recognize the difference between mandarins and oranges?,[sound:DE1K_unterschied_sentence.mp3]
759,"Meine Tochter spielt mit einem Jungen aus ihrer Klasse, von dem sie den Namen nicht kennt.",My daughter is playing with a boy in her class who she doesn't know the name of.,[sound:DE1K_junge_sentence.mp3]
760,"Wie sollen wir das denn spielen, wenn keiner von uns die Regeln kennt?",How are we supposed to play this if none of us know the rules?,[sound:DE1K_regel_sentence.mp3]
761,Die anderen Kinder spielen im Hof.,The other children play in the yard.,[sound:DE1K_hof_sentence.mp3]
762,"Wenn du damit gespielt hast, ist es auch deine Aufgabe, alles aufzuräumen.","If you've been playing with it, it's also your job to clean it all up.",[sound:DE1K_aufräumen_sentence.mp3]
763,"Steck das alte Brot doch einfach in den Toaster, und bald schmeckt es wie frischgebacken.","Just put the old bread in the toaster, and it'll taste like it was freshly baked.",[sound:DE1K_stecken_sentence.mp3]
764,"Jedenfalls wäre es schön, wenn Sie mir die Papiere bald schicken.","In any case, it would be nice if you would send me the papers soon.",[sound:DE1K_jedenfalls_sentence.mp3]
765,"Meine Kinder lieben Tiere, deswegen gehen wir bald wieder mal in den Zoo.","My children love animals, so we will soon go to the zoo again.",[sound:DE1K_tier_sentence.mp3]
766,"Es wird langsam dunkel, wir müssen bald ins Bett.","It's getting dark, we will have to go to bed soon.",[sound:DE1K_dunkel_sentence.mp3]
767,Wo hast du den Spruch überhaupt gehört?,Where did you even hear that saying?,[sound:DE1K_überhaupt_sentence.mp3]
768,Omas lieben nachdenkliche Sprüche mit Bildern.,Grandmas love thoughtful sayings with pictures.,[sound:DE1K_nachdenklich_sentence.mp3]
769,Du kannst doch nicht einfach so abhauen. Ich brauche deine Hilfe!,You can't just run off like that. I need your help!,[sound:DE1K_abhauen_sentence.mp3]
770,"Weil er seine Brille nicht getragen hat, ist er gegen die Wand gelaufen.","Because he didn't wear his glasses, he ran into the wall.",[sound:DE1K_gegen_sentence.mp3]
771,Ich habe sogar eine neue Sonnenbrille gekauft.,I even bought new sunglasses.,[sound:DE1K_sogar_sentence.mp3]
772,Ist dir meine neue Brille aufgefallen?,Did you notice my new glasses?,[sound:DE1K_auffallen_sentence.mp3]
773,"Meine Augen sind sehr sensibel, ich brauche immer eine Sonnenbrille.","My eyes are very sensitive, I always need sunglasses.",[sound:DE1K_sensibel_sentence.mp3]
774,"Ich habe am Wochenende fast nichts geleistet, dafür fühl ich mich viel entspannter.","I did almost nothing over the weekend, but I feel much more relaxed.",[sound:DE1K_leisten_sentence.mp3]
775,"Cola schmeckt sehr süß, weil da so viel Zucker drin steckt.",Cola tastes very sweet because there is so much sugar in it.,[sound:DE1K_süßen_sentence.mp3]
776,Vor der Polizei habe ich jedenfalls nichts zu verstecken.,"In any case, I have nothing to hide from the police.",[sound:DE1K_verstecken_sentence.mp3]
777,Wildtiere zu fangen finde ich ungerecht.,I think catching wild animals is unfair.,[sound:DE1K_fangen_sentence.mp3]
778,"Ich will meine Haustiere behalten, aber mein neuer Freund hat eine Katzenallergie.","I want to keep my pets, but my new friend has a cat allergy.",[sound:DE1K_behalten_sentence.mp3]
779,In diesem Hotel sind Tiere verboten.,Animals are prohibited in this hotel.,[sound:DE1K_verbieten_sentence.mp3]
780,Hoffentlich wird meine Mannschaft dieses Jahr nicht verlieren.,Hopefully my team will not lose this year.,[sound:DE1K_verlieren_sentence.mp3]
781,"Im Schloss ist es richtig dunkel, nimm am besten eine Taschenlampe mit.","It is really dark in the castle, it is best to take a flashlight with you.",[sound:DE1K_schloss_sentence.mp3]
782,Wie viele Leute sind denn überhaupt eingeladen worden?,How many people were invited anyway?,[sound:DE1K_leute_sentence.mp3]
783,Deutsch in der Schule zu lernen macht mir überhaupt keinen Spaß.,I don't enjoy learning German at school.,[sound:DE1K_spaß_sentence.mp3]
784,Das Baby sieht überhaupt nicht so aus wie der Vater.,The baby doesn't look like the father at all.,[sound:DE1K_aussehen_sentence.mp3]
785,Diesen Satz finde ich überhaupt nicht witzig.,I don't find this sentence funny at all.,[sound:DE1K_witzig_sentence.mp3]
786,"Mensch, der Schal passt überhaupt nicht zu deinem Hemd!","Man, the scarf doesn't go with your shirt at all!",[sound:DE1K_passen_sentence.mp3]
787,Wirken diese Tabletten auch gegen Zahnschmerzen?,Do these tablets also work for toothaches?,[sound:DE1K_wirken_sentence.mp3]
788,Es war ein Kampf gegen die Uhr.,It was a fight against the clock.,[sound:DE1K_kampf_sentence.mp3]
789,"Oh prima, ich habe sogar einen Rabatt bekommen.","Oh great, I even got a discount.",[sound:DE1K_prima_sentence.mp3]
790,"Ist dir aufgefallen, dass sie heute in der Schule nicht erschienen ist?",Did you notice that she didn't come to school today?,[sound:DE1K_erscheinen_sentence.mp3]
791,Ich war die ganze Woche krank und habe gefühlt nichts geleistet.,I was sick the whole week and I felt like I did nothing.,[sound:DE1K_woche_sentence.mp3]
792,Das Kind versteckt sich hinter dem Vorhang.,The child hides behind the curtain.,[sound:DE1K_hinter_sentence.mp3]
793,Beim Verstecken spielen muss man schweigen.,You have to be silent when playing hide and go seek.,[sound:DE1K_schweigen_sentence.mp3]
794,Wir fangen mit etwas einfachem an.,We'll start with something simple.,[sound:DE1K_anfangen_sentence.mp3]
795,"Wenn mein Sohn Brokkoli sieht, fängt er immer an zu würgen.","When my son sees broccoli, he always starts to choke.",[sound:DE1K_würgen_sentence.mp3]
796,Die Spinne hat eine Fliege in ihrem Netz gefangen.,The spider has caught a fly in its web.,[sound:DE1K_fliege_sentence.mp3]
797,"Sobald ich ein neues Lied höre, fange ich an, den Text zu lernen.","As soon as I hear a new song, I start learning the lyrics.",[sound:DE1K_sobald_sentence.mp3]
798,Ich suche den ganzen Tag schon meine Schlüssel. Irgendwo im Haus habe ich sie verloren.,I've been looking for my keys all day. I lost them in the house somewhere.,[sound:DE1K_irgendwo_sentence.mp3]
799,Ich rege mich immer auf wenn mein Fussballteam verliert.,I always get upset when my football team loses.,[sound:DE1K_aufregen_sentence.mp3]
800,Mein Koffer ist in Frankreich verloren gegangen.,My suitcase was lost in France.,[sound:DE1K_koffer_sentence.mp3]
801,Das Wort hat seine Bedeutung verloren.,The word has lost its meaning.,[sound:DE1K_bedeutung_sentence.mp3]
802,Heutzutage arbeiten immer mehr Leute von zu Hause aus.,Nowadays more and more people are working from home.,[sound:DE1K_arbeiten_sentence.mp3]
803,"Ist doch egal, dass du keinen Preis gewonnen hast, hauptsache du hattest Spaß.","It doesn't matter that you didn't win a prize, the main thing is that you had fun.",[sound:DE1K_hauptsache_sentence.mp3]
804,Der Abend mit euch hat tierisch Spaß gemacht.,The evening with you was a lot of fun.,[sound:DE1K_tierisch_sentence.mp3]
805,"Ein Bild von mir in der Zeitung, wie schrecklich ich aussehe!",There's a picture of me in the newspaper. I look terrible!,[sound:DE1K_zeitung_sentence.mp3]
806,"Meine Hose passt mir nicht, sie ist zu eng.","My pants don't suit me, they're too tight.",[sound:DE1K_hose_sentence.mp3]
807,Die Nachbarn passen auf unsere Katzen auf.,The neighbors take care of our cats.,[sound:DE1K_aufpassen_sentence.mp3]
808,"Achtung, die Fahrradfahrer passen hier nicht auf Passanten auf","Watch out, the cyclists do not watch out for pedestrians here.",[sound:DE1K_achtung_sentence.mp3]
809,"Pass auf, sonst stößt du dir den Kopf.",Watch out or you'll hit your head.,[sound:DE1K_stoßen_sentence.mp3]
810,"Das Outfit passt überhaupt nicht zusammen, hast du keine anderen Klamotten?","That outfit doesn't go together, do you have no other clothes?",[sound:DE1K_klamotte_sentence.mp3]
811,Die Braut passt nicht in ihr Kleid.,The bride does not fit into her dress.,[sound:DE1K_braut_sentence.mp3]
812,"Pass auf, ein Tritt vom Pferd ist sehr gefährlich","Watch out, a kick from a horse is very dangerous",[sound:DE1K_tritt_sentence.mp3]
813,Ich habe meinen Pass am Flughafen verloren.,I lost my passport at the airport.,[sound:DE1K_flughafen_sentence.mp3]
814,Wirkt dieses Mittel auch gegen Schokoflecken?,Does this remedy also work against chocolate stains?,[sound:DE1K_mittel_sentence.mp3]
815,Nächste Woche habe ich Geburtstag.,I have my birthday next week.,[sound:DE1K_nächste_sentence.mp3]
816,Ich lerne seit knapp vier Wochen Deutsch.,I have been learning German for almost four weeks.,[sound:DE1K_knapp_sentence.mp3]
817,Ich bin letzte Woche umgezogen.,I moved last week.,[sound:DE1K_umziehen_sentence.mp3]
818,Oskar und Luisa knutschen hinter dem Baum.,Oskar and Luisa smooch behind the tree.,[sound:DE1K_knutschen_sentence.mp3]
819,Wir müssen noch mal von vorne anfangen.,We have to start over again.,[sound:DE1K_vorne_sentence.mp3]
820,"Ich habe nur durch Zufall angefangen, Deutsch zu lernen.",I just started learning German by chance.,[sound:DE1K_zufall_sentence.mp3]
821,Eine Hochzeit zu planen ist immer besonders viel Arbeit.,Planning a wedding is always a lot of work.,[sound:DE1K_hochzeit_sentence.mp3]
822,So ein Mist! Ich bin zu spät für die Arbeit.,Well crap! I'm really late for work.,[sound:DE1K_mist_sentence.mp3]
823,"Bist du sicher, dass du diese Arbeit übernimmst?",Are you sure you'll take on this work?,[sound:DE1K_übernehmen_sentence.mp3]
824,Super! Vati muss am Wochenende nicht arbeiten.,Excellent! Dad doesn't have to work on the weekend.,[sound:DE1K_vati_sentence.mp3]
825,Dieser Maler arbeitet sehr viel mit Punkten.,This painter works a lot with dots.,[sound:DE1K_punkt_sentence.mp3]
826,Marina arbeitet seit langer Zeit in ihrer Firma. Die Arbeit macht ihr sehr viel Spaß.,Marina has been working in her company for a long time. The work is a lot of fun.,[sound:DE1K_firma_sentence.mp3]
827,"Während du noch auf der Arbeit warst, habe ich das Essen vorbereitet.","While you were still at work, I prepared food.",[sound:DE1K_während_sentence.mp3]
828,"Um als Flugbegleiter zu arbeiten, muss man mindestens eine Fremdsprache beherrschen.","To work as a flight attendant, you have to master at least one foreign language.",[sound:DE1K_mindestens_sentence.mp3]
829,Ich arbeite am besten unter Druck.,I work best under pressure.,[sound:DE1K_druck_sentence.mp3]
830,Dreißig Frauen arbeiten hier auf engem Raum.,Thirty women work here in a confined space.,[sound:DE1K_raum_sentence.mp3]
831,Machst du mit bei der Gartenarbeit?,Are you joining in on the gardening?,[sound:DE1K_mitmachen_sentence.mp3]
